chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
A_level,Cameroon,2026,618297249.9,118005880.75,32660266.090029985,203351495.40997002,28448538.219990008,17.585837461358874,10,beyond_limits,high,"Cameroon FY2026: disbursement of $618,297,250 is above the expected range $32,660,266 to $203,351,495 (learned from FY2010-2019, where a typical year was $118,005,881); that is 17.6 robust sigmas past the $203,351,495 limit."
A_level,Caribbean,2020,1750102.07,429999.995,0.0,1523356.723226,364452.242742,3.622153797348192,10,beyond_limits,medium,"Caribbean FY2020: disbursement of $1,750,102 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 3.6 robust sigmas past the $1,523,357 limit."
A_level,Caribbean,2021,2127783.01,429999.995,0.0,1523356.723226,364452.242742,4.658451275334531,10,beyond_limits,medium,"Caribbean FY2021: disbursement of $2,127,783 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 4.7 robust sigmas past the $1,523,357 limit."
A_level,Caribbean,2022,1503105.32,429999.995,0.0,1523356.723226,364452.242742,2.9444333142975445,10,,,
A_level,Caribbean,2023,3743030.29,429999.995,0.0,1523356.723226,364452.242742,9.090437391944747,10,beyond_limits,high,"Caribbean FY2023: disbursement of $3,743,030 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 9.1 robust sigmas past the $1,523,357 limit."
A_level,Caribbean,2024,1145713.58,429999.995,0.0,1523356.723226,364452.242742,1.963806230454897,10,,,
A_level,Caribbean,2025,1730274.21,429999.995,0.0,1523356.723226,364452.242742,3.5677492480694633,10,beyond_limits,medium,"Caribbean FY2025: disbursement of $1,730,274 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 3.6 robust sigmas past the $1,523,357 limit."
A_level,Caribbean,2026,4148392.27,429999.995,0.0,1523356.723226,364452.242742,10.202687317888982,10,beyond_limits,high,"Caribbean FY2026: disbursement of $4,148,392 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 10.2 robust sigmas past the $1,523,357 limit."
A_level,Central Africa,2020,4710102.23,3845662.375,0.0,16929919.336278997,4361418.987093,0.1982015159649159,10,,,
A_level,Central Africa,2021,2652478.61,3845662.375,0.0,16929919.336278997,4361418.987093,-0.273576963949361,10,,,
A_level,Central Africa,2022,5814113.6,3845662.375,0.0,16929919.336278997,4361418.987093,0.451332749920462,10,,,
A_level,Central Africa,2023,4575554.72,3845662.375,0.0,16929919.336278997,4361418.987093,0.16735203546369026,10,,,
A_level,Central Africa,2024,4805605.27,3845662.375,0.0,16929919.336278997,4361418.987093,0.2200987563544833,10,,,
A_level,Central Africa,2025,4787520.53,3845662.375,0.0,16929919.336278997,4361418.987093,0.21595222971865252,10,,,
A_level,Central Africa,2026,-2317592.54,3845662.375,0.0,16929919.336278997,4361418.987093,-1.413130665326876,10,beyond_limits,medium,"Central Africa FY2026: disbursement of $-2,317,593 is below the expected range $0 to $16,929,919 (learned from FY2010-2019, where a typical year was $3,845,662); that is 1.4 robust sigmas past the $0 limit."
A_level,Central African Republic,2020,75333621.16,39836241.235,0.0,89346702.254383,16503487.006460998,2.15090180100139,10,sustained_shift,medium,"Central African Republic FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $39,836,241 - the level has shifted rather than spiked."
A_level,Central African Republic,2021,165919853.5,39836241.235,0.0,89346702.254383,16503487.006460998,7.639816495486024,10,beyond_limits,high,"Central African Republic FY2021: disbursement of $165,919,854 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 7.6 robust sigmas past the $89,346,702 limit."
A_level,Central African Republic,2022,111881936.0,39836241.235,0.0,89346702.254383,16503487.006460998,4.365483169514093,10,beyond_limits,medium,"Central African Republic FY2022: disbursement of $111,881,936 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 4.4 robust sigmas past the $89,346,702 limit."
A_level,Central African Republic,2023,117761040.9,39836241.235,0.0,89346702.254383,16503487.006460998,4.721717273112827,10,beyond_limits,medium,"Central African Republic FY2023: disbursement of $117,761,041 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 4.7 robust sigmas past the $89,346,702 limit."
A_level,Central African Republic,2024,139620340.3,39836241.235,0.0,89346702.254383,16503487.006460998,6.046243380319277,10,beyond_limits,high,"Central African Republic FY2024: disbursement of $139,620,340 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 6.0 robust sigmas past the $89,346,702 limit."
A_level,Central African Republic,2025,117771611.2,39836241.235,0.0,89346702.254383,16503487.006460998,4.7223577619983494,10,beyond_limits,medium,"Central African Republic FY2025: disbursement of $117,771,611 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 4.7 robust sigmas past the $89,346,702 limit."
A_level,Central African Republic,2026,243802137.7,39836241.235,0.0,89346702.254383,16503487.006460998,12.35895761817783,10,beyond_limits,high,"Central African Republic FY2026: disbursement of $243,802,138 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 12.4 robust sigmas past the $89,346,702 limit."
A_level,Central Asia,2020,3294818.75,1726108.0,0.0,7089150.197652999,1787680.7325509998,0.8775116951456247,10,,,
A_level,Central Asia,2021,4895129.71,1726108.0,0.0,7089150.197652999,1787680.7325509998,1.7727000421813812,10,,,
A_level,Central Asia,2022,2939429.81,1726108.0,0.0,7089150.197652999,1787680.7325509998,0.6787128081134509,10,,,
A_level,Central Asia,2023,2934585.17,1726108.0,0.0,7089150.197652999,1787680.7325509998,0.6760027940087024,10,,,
A_level,Central Asia,2024,-1411.79,1726108.0,0.0,7089150.197652999,1787680.7325509998,-0.9663469312749425,10,beyond_limits,medium,"Central Asia FY2024: disbursement of $-1,412 is below the expected range $0 to $7,089,150 (learned from FY2010-2019, where a typical year was $1,726,108); that is 1.0 robust sigmas past the $0 limit."
A_level,Central Asia,2026,0.0,1726108.0,0.0,7089150.197652999,1787680.7325509998,-0.9655571985367117,10,,,
A_level,Chad,2020,181040152.2,24927053.58,0.0,56721023.91791999,10597990.112639997,14.730443882355319,10,beyond_limits,high,"Chad FY2020: disbursement of $181,040,152 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 14.7 robust sigmas past the $56,721,024 limit."
A_level,Chad,2021,89549419.38,24927053.58,0.0,56721023.91791999,10597990.112639997,6.097605783093369,10,beyond_limits,high,"Chad FY2021: disbursement of $89,549,419 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 6.1 robust sigmas past the $56,721,024 limit."
A_level,Chad,2022,101478567.1,24927053.58,0.0,56721023.91791999,10597990.112639997,7.223210505612629,10,beyond_limits,high,"Chad FY2022: disbursement of $101,478,567 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 7.2 robust sigmas past the $56,721,024 limit."
A_level,Chad,2023,180585489.6,24927053.58,0.0,56721023.91791999,10597990.112639997,14.687543049728786,10,beyond_limits,high,"Chad FY2023: disbursement of $180,585,490 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 14.7 robust sigmas past the $56,721,024 limit."
A_level,Chad,2024,360504654.0,24927053.58,0.0,56721023.91791999,10597990.112639997,31.664268116250057,10,beyond_limits,high,"Chad FY2024: disbursement of $360,504,654 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 31.7 robust sigmas past the $56,721,024 limit."
A_level,Chad,2025,418095245.2,24927053.58,0.0,56721023.91791999,10597990.112639997,37.09837312936126,10,beyond_limits,high,"Chad FY2025: disbursement of $418,095,245 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 37.1 robust sigmas past the $56,721,024 limit."
A_level,Chad,2026,469597771.1,24927053.58,0.0,56721023.91791999,10597990.112639997,41.95802343593912,10,beyond_limits,high,"Chad FY2026: disbursement of $469,597,771 is above the expected range $0 to $56,721,024 (learned from FY2010-2019, where a typical year was $24,927,054); that is 42.0 robust sigmas past the $56,721,024 limit."
A_level,Comoros,2020,16877484.34,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,8.580999433340299,10,beyond_limits,high,"Comoros FY2020: disbursement of $16,877,484 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 8.6 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2021,36366190.73,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,24.51265319608722,10,beyond_limits,high,"Comoros FY2021: disbursement of $36,366,191 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 24.5 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2022,29404963.85,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,18.82198013668941,10,beyond_limits,high,"Comoros FY2022: disbursement of $29,404,964 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 18.8 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2023,32092209.53,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,21.01875332894014,10,beyond_limits,high,"Comoros FY2023: disbursement of $32,092,210 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 21.0 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2024,76102937.53,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,56.99670211173933,10,beyond_limits,high,"Comoros FY2024: disbursement of $76,102,938 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 57.0 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2025,60122023.14,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,43.93260284426712,10,beyond_limits,high,"Comoros FY2025: disbursement of $60,122,023 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 43.9 robust sigmas past the $10,050,418 limit."
A_level,Comoros,2026,103206502.5,6380609.3149999995,2710800.7665170003,10050417.863482999,1223269.5161609997,79.15336065012866,10,beyond_limits,high,"Comoros FY2026: disbursement of $103,206,502 is above the expected range $2,710,801 to $10,050,418 (learned from FY2010-2019, where a typical year was $6,380,609); that is 79.2 robust sigmas past the $10,050,418 limit."
A_level,"Congo, Democratic Republic of",2020,448537952.9,389153250.29999995,124027151.77677,654279348.8232299,88375366.17440999,0.6719599043335618,10,sustained_shift,medium,"Congo, Democratic Republic of FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $389,153,250 - the level has shifted rather than spiked."
A_level,"Congo, Democratic Republic of",2021,680598472.5,389153250.29999995,124027151.77677,654279348.8232299,88375366.17440999,3.297810632261811,10,beyond_limits,medium,"Congo, Democratic Republic of FY2021: disbursement of $680,598,472 is above the expected range $124,027,152 to $654,279,349 (learned from FY2010-2019, where a typical year was $389,153,250); that is 3.3 robust sigmas past the $654,279,349 limit."
A_level,"Congo, Democratic Republic of",2022,787974444.5,389153250.29999995,124027151.77677,654279348.8232299,88375366.17440999,4.51280952446546,10,beyond_limits,medium,"Congo, Democratic Republic of FY2022: disbursement of $787,974,444 is above the expected range $124,027,152 to $654,279,349 (learned from FY2010-2019, where a typical year was $389,153,250); that is 4.5 robust sigmas past the $654,279,349 limit."
A_level,"Congo, Democratic Republic of",2023,1610969043.0,389153250.29999995,124027151.77677,654279348.8232299,88375366.17440999,13.82529822041959,10,beyond_limits,high,"Congo, Democratic Republic of FY2023: disbursement of $1,610,969,043 is above the expected range $124,027,152 to $654,279,349 (learned from FY2010-2019, where a typical year was $389,153,250); that is 13.8 robust sigmas past the $654,279,349 limit."
